order_id,user_id,order_date,product_id,product_category,product_name,quantity,price_per_unit,payment_method,order_status
1750,U105,2025-04-18,P999,Books,Clean Code,5,83.03,PayPal,Delivered
1751,U116,2025-04-11,P410,Home Decor,Wall Clock,1,54.04,Debit Card,Cancelled
1752,U156,2025-04-14,P935,Books,AI Revolution,1,45.78,Debit Card,Delivered
1753,U098,2025-05-01,P717,Home Decor,Lamp,3,84.58,PayPal,Cancelled
1754,U154,2025-04-05,P458,Kitchen,Knife Set,4,54.01,UPI,Returned
1755,U162,2025-04-04,P392,Fashion,Jeans,5,58.82,PayPal,Cancelled
1756,U048,2025-04-09,P252,Electronics,Bluetooth Headphones,2,22.19,Debit Card,Delivered
1757,U141,2025-04-05,P440,Home Decor,Wall Clock,4,65.5,PayPal,Cancelled
1758,U190,2025-04-15,P744,Books,Big Data Explained,3,35.97,Debit Card,Returned
1759,U042,2025-04-18,P717,Fashion,Sunglasses,4,76.15,Credit Card,Processing
1760,U094,2025-04-22,P202,Fashion,Sneakers,3,24.41,PayPal,Returned
1761,U169,2025-04-28,P621,Home Decor,Wall Art,5,99.4,PayPal,Delivered
1762,U033,2025-04-16,P597,Books,Clean Code,2,74.65,UPI,Processing
1763,U092,2025-04-30,P347,Fashion,Sneakers,2,70.83,Credit Card,Returned
1764,U074,2025-04-14,P236,Kitchen,Knife Set,2,90.58,PayPal,Processing
1765,U024,2025-04-21,P952,Books,Clean Code,5,57.88,PayPal,Delivered
1766,U057,2025-04-14,P934,Fashion,Sneakers,1,95.43,UPI,Delivered
1767,U105,2025-05-03,P908,Books,Big Data Explained,1,76.32,Debit Card,Delivered
1768,U100,2025-05-02,P880,Home Decor,Wall Clock,5,72.35,Credit Card,Cancelled
1769,U168,2025-04-14,P811,Home Decor,Cushion Cover,3,50.71,UPI,Returned
1770,U140,2025-04-07,P751,Kitchen,Blender,4,90.73,Debit Card,Returned
1771,U074,2025-04-07,P847,Books,Data Engineering 101,1,94.96,Debit Card,Cancelled
1772,U126,2025-04-28,P702,Books,Data Engineering 101,2,69.71,Credit Card,Delivered
1773,U112,2025-04-27,P600,Home Decor,Cushion Cover,4,94.11,Debit Card,Delivered
1774,U014,2025-04-19,P994,Kitchen,Microwave,2,69.5,Debit Card,Processing
1775,U002,2025-04-10,P318,Home Decor,Wall Art,3,76.14,UPI,Returned
1776,U194,2025-04-11,P939,Home Decor,Cushion Cover,5,31.23,Credit Card,Returned
1777,U149,2025-04-05,P465,Books,Big Data Explained,3,84.73,Debit Card,Returned
1778,U069,2025-04-04,P325,Fashion,T-Shirt,2,18.34,Debit Card,Processing
1779,U038,2025-04-11,P230,Fashion,Sunglasses,3,36.77,PayPal,Processing
1780,U042,2025-04-28,P919,Electronics,Wireless Mouse,4,32.9,Credit Card,Processing
1781,U200,2025-04-17,P458,Electronics,Smartwatch,2,51.81,PayPal,Processing
1782,U023,2025-04-15,P928,Kitchen,Toaster,2,88.47,Debit Card,Returned
1783,U057,2025-04-05,P351,Kitchen,Blender,1,23.89,Credit Card,Delivered
1784,U089,2025-04-13,P684,Fashion,T-Shirt,4,85.42,Credit Card,Processing
1785,U180,2025-04-05,P682,Books,Data Engineering 101,4,43.7,Credit Card,Delivered
1786,U060,2025-04-11,P701,Kitchen,Knife Set,2,93.46,Credit Card,Cancelled
1787,U046,2025-05-03,P279,Electronics,Bluetooth Headphones,5,57.7,Credit Card,Cancelled
1788,U098,2025-04-12,P461,Books,Data Engineering 101,4,10.88,Credit Card,Processing
1789,U002,2025-04-08,P118,Electronics,Smartwatch,4,77.78,PayPal,Returned
1790,U103,2025-04-22,P234,Books,Spark for Dummies,2,96.35,Debit Card,Processing
1791,U140,2025-04-17,P197,Kitchen,Microwave,3,30.72,UPI,Returned
1792,U057,2025-04-26,P181,Fashion,Sunglasses,2,62.01,Debit Card,Cancelled
1793,U139,2025-04-30,P452,Books,Big Data Explained,1,62.27,PayPal,Processing
1794,U193,2025-04-20,P729,Kitchen,Cutting Board,2,67.6,UPI,Processing
1795,U175,2025-04-20,P222,Books,Clean Code,3,32.28,PayPal,Cancelled
1796,U165,2025-04-29,P874,Home Decor,Photo Frame,1,30.15,UPI,Processing
1797,U033,2025-04-20,P843,Home Decor,Photo Frame,4,99.39,Debit Card,Processing
1798,U064,2025-04-18,P243,Kitchen,Microwave,1,40.91,PayPal,Cancelled
1799,U156,2025-04-26,P292,Kitchen,Blender,4,48.13,UPI,Returned
1800,U099,2025-04-09,P199,Kitchen,Knife Set,3,93.81,Credit Card,Processing
1801,U194,2025-04-23,P274,Home Decor,Lamp,1,90.71,Debit Card,Processing
1802,U167,2025-04-04,P936,Kitchen,Knife Set,5,78.23,UPI,Processing
1803,U109,2025-04-21,P310,Electronics,Smartwatch,3,41.08,Credit Card,Returned
1804,U139,2025-04-18,P954,Electronics,USB-C Cable,3,47.54,Debit Card,Delivered
1805,U181,2025-04-07,P908,Home Decor,Cushion Cover,5,33.49,Credit Card,Cancelled
1806,U171,2025-04-15,P962,Fashion,Sunglasses,1,62.7,Debit Card,Returned
1807,U173,2025-04-10,P153,Kitchen,Knife Set,5,32.6,UPI,Returned
1808,U061,2025-04-17,P636,Kitchen,Knife Set,4,62.5,Credit Card,Delivered
1809,U109,2025-04-25,P811,Kitchen,Toaster,2,38.62,UPI,Returned
1810,U003,2025-05-01,P599,Kitchen,Microwave,5,71.66,UPI,Cancelled
1811,U166,2025-04-21,P257,Fashion,T-Shirt,3,88.27,UPI,Delivered
1812,U177,2025-04-14,P284,Electronics,Wireless Mouse,4,12.33,Credit Card,Processing
1813,U013,2025-04-27,P147,Kitchen,Knife Set,2,78.82,Debit Card,Processing
1814,U017,2025-04-25,P951,Home Decor,Lamp,3,83.68,PayPal,Returned
1815,U067,2025-04-17,P253,Kitchen,Cutting Board,4,47.78,Credit Card,Cancelled
1816,U045,2025-04-05,P672,Electronics,USB-C Cable,4,96.5,PayPal,Processing
1817,U108,2025-04-12,P136,Kitchen,Microwave,4,44.16,UPI,Returned
1818,U087,2025-04-06,P921,Home Decor,Wall Clock,5,52.91,PayPal,Delivered
1819,U051,2025-04-06,P763,Fashion,Sunglasses,2,77.92,PayPal,Returned
1820,U195,2025-04-09,P844,Electronics,Power Bank,5,81.73,PayPal,Returned
1821,U009,2025-04-05,P327,Fashion,Jeans,5,42.58,UPI,Delivered
1822,U156,2025-04-17,P342,Electronics,Power Bank,2,23.89,PayPal,Cancelled
1823,U076,2025-05-01,P814,Books,Big Data Explained,4,81.33,Credit Card,Cancelled
1824,U169,2025-04-05,P893,Home Decor,Lamp,3,85.78,UPI,Delivered
1825,U047,2025-04-13,P727,Home Decor,Photo Frame,1,31.86,Debit Card,Delivered
1826,U107,2025-04-06,P224,Electronics,Wireless Mouse,4,99.22,Debit Card,Cancelled
1827,U058,2025-04-17,P842,Electronics,Power Bank,4,75.93,UPI,Processing
1828,U040,2025-04-16,P473,Kitchen,Microwave,5,89.12,PayPal,Delivered
1829,U145,2025-04-26,P648,Home Decor,Cushion Cover,3,92.24,Debit Card,Cancelled
1830,U099,2025-04-13,P923,Fashion,Sneakers,4,54.49,UPI,Delivered
1831,U021,2025-04-22,P586,Home Decor,Wall Clock,1,95.48,Credit Card,Delivered
1832,U010,2025-04-09,P842,Home Decor,Cushion Cover,3,42.79,UPI,Processing
1833,U052,2025-04-23,P910,Books,Spark for Dummies,1,44.95,UPI,Delivered
1834,U017,2025-05-03,P688,Fashion,T-Shirt,2,44.25,Debit Card,Processing
1835,U034,2025-04-26,P191,Fashion,T-Shirt,5,51.8,PayPal,Cancelled
1836,U137,2025-04-27,P868,Kitchen,Toaster,5,19.62,UPI,Processing
1837,U072,2025-04-09,P869,Home Decor,Wall Clock,1,65.12,Debit Card,Delivered
1838,U117,2025-05-02,P446,Home Decor,Cushion Cover,4,79.73,Credit Card,Returned
1839,U081,2025-04-05,P915,Home Decor,Cushion Cover,1,19.06,UPI,Returned
1840,U196,2025-04-07,P399,Fashion,Jacket,1,15.11,Debit Card,Delivered
1841,U075,2025-04-13,P585,Home Decor,Photo Frame,2,58.98,Credit Card,Delivered
1842,U079,2025-04-20,P657,Kitchen,Blender,3,14.41,Credit Card,Delivered
1843,U158,2025-04-09,P864,Electronics,Bluetooth Headphones,1,68.95,Debit Card,Delivered
1844,U073,2025-04-22,P518,Kitchen,Microwave,5,28.25,Credit Card,Delivered
1845,U179,2025-04-21,P511,Home Decor,Photo Frame,3,92.89,Debit Card,Cancelled
1846,U011,2025-04-11,P281,Books,AI Revolution,5,41.15,UPI,Cancelled
1847,U113,2025-04-20,P611,Electronics,Bluetooth Headphones,5,12.76,PayPal,Cancelled
1848,U132,2025-04-18,P800,Home Decor,Wall Clock,1,51.35,Debit Card,Cancelled
1849,U101,2025-05-02,P218,Fashion,Jeans,1,26.78,UPI,Processing
1850,U058,2025-04-20,P690,Kitchen,Knife Set,5,61.64,UPI,Delivered
1851,U063,2025-04-25,P601,Home Decor,Wall Art,4,41.61,Credit Card,Processing
1852,U024,2025-04-17,P233,Home Decor,Wall Art,5,13.7,UPI,Cancelled
1853,U112,2025-04-29,P707,Home Decor,Photo Frame,4,64.14,UPI,Cancelled
1854,U173,2025-04-28,P110,Fashion,Sunglasses,4,80.76,Debit Card,Processing
1855,U066,2025-04-17,P356,Electronics,Power Bank,2,67.5,Debit Card,Processing
1856,U187,2025-04-29,P254,Books,Big Data Explained,3,17.61,UPI,Delivered
1857,U052,2025-04-08,P246,Electronics,Power Bank,2,52.62,Credit Card,Delivered
1858,U060,2025-04-26,P445,Kitchen,Cutting Board,3,59.01,UPI,Returned
1859,U149,2025-04-22,P509,Fashion,Jeans,3,40.87,UPI,Returned
1860,U027,2025-04-22,P179,Home Decor,Photo Frame,1,26.78,Debit Card,Returned
1861,U039,2025-04-17,P872,Kitchen,Cutting Board,2,20.45,PayPal,Delivered
1862,U177,2025-04-22,P679,Books,Clean Code,4,67.33,Credit Card,Cancelled
1863,U038,2025-05-02,P193,Books,Clean Code,1,66.31,UPI,Delivered
1864,U081,2025-04-24,P918,Home Decor,Wall Art,1,58.25,UPI,Processing
1865,U119,2025-04-26,P270,Fashion,T-Shirt,5,18.73,Debit Card,Processing
1866,U012,2025-04-26,P870,Fashion,Jeans,2,36.89,Debit Card,Processing
1867,U022,2025-04-22,P954,Fashion,Sneakers,4,69.68,PayPal,Processing
1868,U075,2025-04-19,P667,Electronics,Smartwatch,5,34.38,Debit Card,Delivered
1869,U053,2025-04-29,P527,Books,Big Data Explained,4,77.48,Credit Card,Processing
1870,U045,2025-04-13,P166,Books,Clean Code,2,55.65,Credit Card,Returned
1871,U020,2025-04-04,P255,Electronics,USB-C Cable,1,88.11,UPI,Returned
1872,U117,2025-04-18,P134,Kitchen,Microwave,3,12.0,UPI,Returned
1873,U192,2025-04-09,P799,Electronics,Power Bank,5,38.27,PayPal,Delivered
1874,U081,2025-04-12,P727,Books,AI Revolution,2,17.27,Credit Card,Returned
1875,U166,2025-04-04,P621,Books,AI Revolution,2,58.15,PayPal,Returned
1876,U073,2025-05-02,P539,Electronics,Power Bank,5,46.81,Debit Card,Returned
1877,U010,2025-04-14,P626,Home Decor,Cushion Cover,3,17.91,Debit Card,Cancelled
1878,U119,2025-04-22,P830,Home Decor,Wall Clock,1,55.91,Credit Card,Delivered
1879,U022,2025-04-21,P195,Electronics,Wireless Mouse,3,34.52,Debit Card,Returned
1880,U129,2025-04-05,P522,Books,AI Revolution,5,54.59,UPI,Cancelled
1881,U144,2025-04-27,P379,Fashion,Jeans,3,51.02,UPI,Cancelled
1882,U191,2025-04-08,P542,Books,AI Revolution,3,49.02,Credit Card,Cancelled
1883,U012,2025-04-29,P649,Books,Big Data Explained,1,20.3,Debit Card,Returned
1884,U114,2025-04-05,P475,Fashion,T-Shirt,3,72.25,PayPal,Cancelled
1885,U021,2025-04-06,P972,Fashion,Jacket,4,16.23,Debit Card,Returned
1886,U031,2025-04-16,P122,Fashion,Sneakers,4,47.61,Debit Card,Processing
1887,U032,2025-04-19,P176,Home Decor,Wall Art,1,33.45,PayPal,Delivered
1888,U181,2025-04-22,P679,Home Decor,Wall Clock,4,88.86,Debit Card,Cancelled
1889,U029,2025-04-14,P614,Books,Big Data Explained,1,24.76,PayPal,Returned
1890,U093,2025-04-08,P819,Electronics,Wireless Mouse,3,68.73,PayPal,Processing
1891,U117,2025-04-21,P558,Kitchen,Microwave,4,90.82,PayPal,Cancelled
1892,U030,2025-05-02,P596,Electronics,USB-C Cable,2,45.31,UPI,Returned
1893,U094,2025-04-10,P138,Kitchen,Cutting Board,5,53.73,UPI,Returned
1894,U007,2025-04-23,P613,Home Decor,Cushion Cover,4,23.24,PayPal,Returned
1895,U116,2025-04-24,P944,Books,Big Data Explained,3,42.24,Credit Card,Processing
1896,U098,2025-04-21,P292,Electronics,Bluetooth Headphones,1,52.65,PayPal,Processing
1897,U032,2025-04-22,P964,Electronics,Bluetooth Headphones,1,37.12,UPI,Processing
1898,U027,2025-04-21,P916,Home Decor,Wall Clock,3,96.74,Debit Card,Processing
1899,U196,2025-04-14,P207,Kitchen,Toaster,1,54.27,Credit Card,Processing
1900,U129,2025-04-04,P464,Home Decor,Photo Frame,1,25.7,PayPal,Delivered
1901,U125,2025-04-09,P465,Fashion,Sunglasses,2,81.54,PayPal,Delivered
1902,U144,2025-04-27,P315,Home Decor,Wall Art,4,13.15,Debit Card,Delivered
1903,U050,2025-04-28,P806,Books,Clean Code,2,71.85,UPI,Returned
1904,U160,2025-05-03,P848,Kitchen,Toaster,5,17.51,Credit Card,Cancelled
1905,U053,2025-04-06,P833,Books,AI Revolution,2,23.11,UPI,Processing
1906,U057,2025-04-17,P414,Books,Spark for Dummies,3,52.93,Credit Card,Cancelled
1907,U130,2025-04-16,P725,Home Decor,Wall Clock,4,46.26,PayPal,Delivered
1908,U125,2025-04-30,P511,Fashion,Sunglasses,1,55.96,UPI,Delivered
1909,U025,2025-04-23,P868,Books,Big Data Explained,1,38.45,Debit Card,Cancelled
1910,U007,2025-04-18,P692,Books,Data Engineering 101,4,59.33,PayPal,Processing
1911,U047,2025-04-24,P655,Home Decor,Cushion Cover,2,24.55,Debit Card,Returned
1912,U095,2025-04-30,P954,Kitchen,Blender,5,75.54,UPI,Processing
1913,U044,2025-05-03,P166,Fashion,Sneakers,1,42.09,UPI,Returned
1914,U133,2025-05-01,P993,Home Decor,Photo Frame,1,99.65,Credit Card,Processing
1915,U061,2025-04-20,P524,Books,Clean Code,3,34.64,Debit Card,Processing
1916,U020,2025-04-04,P675,Books,Clean Code,3,72.71,Debit Card,Delivered
1917,U025,2025-04-06,P115,Electronics,USB-C Cable,1,49.82,Credit Card,Delivered
1918,U066,2025-04-05,P675,Home Decor,Wall Clock,2,78.59,Credit Card,Cancelled
1919,U075,2025-05-02,P730,Home Decor,Photo Frame,5,79.87,Debit Card,Returned
1920,U097,2025-04-19,P904,Books,Big Data Explained,5,77.27,Credit Card,Delivered
1921,U081,2025-04-09,P559,Kitchen,Blender,3,13.33,Debit Card,Cancelled
1922,U131,2025-04-18,P226,Fashion,Sneakers,1,48.62,UPI,Processing
1923,U067,2025-04-19,P616,Home Decor,Wall Art,3,77.07,Debit Card,Cancelled
1924,U091,2025-04-28,P525,Electronics,Power Bank,2,92.01,UPI,Returned
1925,U100,2025-04-11,P887,Home Decor,Wall Art,1,20.2,PayPal,Returned
1926,U040,2025-04-05,P931,Kitchen,Cutting Board,4,90.09,Credit Card,Cancelled
1927,U051,2025-04-19,P705,Home Decor,Lamp,5,78.53,Debit Card,Processing
1928,U152,2025-04-07,P236,Books,Spark for Dummies,4,36.62,UPI,Returned
1929,U125,2025-04-07,P458,Home Decor,Photo Frame,5,29.19,PayPal,Returned
1930,U104,2025-04-12,P215,Electronics,Power Bank,5,45.78,Debit Card,Delivered
1931,U107,2025-04-19,P306,Fashion,T-Shirt,2,95.78,UPI,Delivered
1932,U029,2025-05-02,P621,Fashion,Sneakers,2,46.69,UPI,Processing
1933,U123,2025-04-30,P842,Electronics,USB-C Cable,5,85.16,UPI,Cancelled
1934,U001,2025-04-11,P855,Kitchen,Toaster,4,59.19,Credit Card,Delivered
1935,U093,2025-04-06,P417,Electronics,Power Bank,2,80.97,Debit Card,Delivered
1936,U142,2025-04-16,P474,Kitchen,Microwave,2,60.33,Debit Card,Processing
1937,U124,2025-04-11,P260,Kitchen,Knife Set,3,42.11,UPI,Delivered
1938,U136,2025-04-09,P256,Electronics,Bluetooth Headphones,3,49.04,PayPal,Returned
1939,U007,2025-04-11,P301,Books,Big Data Explained,2,49.44,Credit Card,Returned
1940,U178,2025-04-13,P343,Electronics,Smartwatch,3,69.18,UPI,Processing
1941,U120,2025-04-23,P225,Books,Data Engineering 101,2,10.62,PayPal,Delivered
1942,U004,2025-04-10,P202,Home Decor,Wall Art,1,29.94,Debit Card,Returned
1943,U172,2025-04-30,P834,Home Decor,Cushion Cover,1,40.82,Credit Card,Processing
1944,U177,2025-04-06,P522,Fashion,Sneakers,5,33.14,PayPal,Returned
1945,U047,2025-04-19,P383,Books,Clean Code,1,14.91,Debit Card,Cancelled
1946,U160,2025-04-18,P132,Books,Clean Code,1,91.8,Debit Card,Processing
1947,U170,2025-05-02,P690,Electronics,Bluetooth Headphones,1,98.9,PayPal,Cancelled
1948,U127,2025-04-04,P665,Electronics,Smartwatch,5,93.14,Debit Card,Returned
1949,U107,2025-04-24,P336,Electronics,USB-C Cable,1,78.68,Credit Card,Returned
1950,U054,2025-04-06,P188,Home Decor,Wall Art,4,97.33,Credit Card,Processing
1951,U165,2025-04-29,P186,Fashion,Sunglasses,3,74.09,Credit Card,Delivered
1952,U160,2025-05-02,P993,Kitchen,Cutting Board,3,53.61,Debit Card,Returned
1953,U048,2025-05-02,P103,Home Decor,Cushion Cover,2,54.61,PayPal,Cancelled
1954,U121,2025-04-09,P681,Books,Big Data Explained,5,95.13,PayPal,Returned
1955,U067,2025-04-12,P540,Electronics,Wireless Mouse,2,13.25,Debit Card,Processing
1956,U135,2025-04-24,P445,Kitchen,Knife Set,2,62.27,Debit Card,Processing
1957,U185,2025-04-15,P560,Fashion,Jacket,5,99.8,Credit Card,Returned
1958,U168,2025-04-13,P125,Fashion,Jacket,2,10.59,Debit Card,Processing
1959,U197,2025-04-13,P565,Kitchen,Microwave,4,75.23,PayPal,Cancelled
1960,U102,2025-04-13,P867,Books,AI Revolution,1,71.31,UPI,Processing
1961,U033,2025-05-03,P130,Electronics,Wireless Mouse,2,92.44,PayPal,Delivered
1962,U092,2025-04-12,P432,Electronics,Bluetooth Headphones,1,64.11,Debit Card,Cancelled
1963,U027,2025-04-26,P927,Books,Clean Code,2,96.48,PayPal,Processing
1964,U143,2025-04-12,P838,Home Decor,Wall Art,4,62.59,PayPal,Returned
1965,U139,2025-04-06,P421,Electronics,Wireless Mouse,5,92.75,Credit Card,Cancelled
1966,U024,2025-04-05,P218,Kitchen,Blender,3,54.93,UPI,Delivered
1967,U107,2025-04-08,P643,Kitchen,Cutting Board,5,10.46,Credit Card,Returned
1968,U035,2025-04-14,P948,Home Decor,Wall Art,2,36.36,PayPal,Cancelled
1969,U135,2025-05-01,P274,Fashion,Jacket,5,51.12,Credit Card,Cancelled
1970,U167,2025-04-19,P700,Home Decor,Wall Art,4,21.86,UPI,Cancelled
1971,U074,2025-04-07,P758,Electronics,USB-C Cable,3,58.31,Debit Card,Processing
1972,U044,2025-04-10,P406,Home Decor,Lamp,1,35.33,Debit Card,Returned
1973,U180,2025-04-28,P620,Electronics,Power Bank,1,34.92,Debit Card,Cancelled
1974,U124,2025-05-01,P385,Electronics,Power Bank,4,66.26,PayPal,Delivered
1975,U012,2025-04-23,P824,Fashion,Sneakers,3,16.31,Debit Card,Cancelled
1976,U194,2025-04-28,P916,Electronics,USB-C Cable,2,48.83,Credit Card,Cancelled
1977,U178,2025-04-10,P541,Electronics,Smartwatch,2,37.42,Credit Card,Cancelled
1978,U139,2025-04-25,P511,Electronics,Smartwatch,3,15.79,Credit Card,Delivered
1979,U045,2025-04-21,P219,Home Decor,Wall Clock,1,37.77,PayPal,Cancelled
1980,U182,2025-04-28,P615,Home Decor,Cushion Cover,5,39.11,Credit Card,Delivered
1981,U134,2025-04-06,P237,Electronics,Wireless Mouse,5,23.42,UPI,Delivered
1982,U163,2025-05-01,P314,Books,Data Engineering 101,5,26.71,Credit Card,Cancelled
1983,U071,2025-04-16,P551,Fashion,Sneakers,5,70.19,UPI,Processing
1984,U182,2025-04-19,P820,Fashion,T-Shirt,4,58.97,Credit Card,Cancelled
1985,U085,2025-04-05,P167,Electronics,Power Bank,1,46.44,UPI,Cancelled
1986,U115,2025-04-06,P289,Kitchen,Toaster,5,47.04,Credit Card,Delivered
1987,U041,2025-04-06,P848,Electronics,Wireless Mouse,2,96.98,UPI,Processing
1988,U100,2025-04-23,P649,Books,Big Data Explained,1,45.21,Debit Card,Returned
1989,U077,2025-04-18,P125,Fashion,Jacket,3,24.82,UPI,Processing
1990,U139,2025-04-26,P123,Kitchen,Toaster,5,65.27,PayPal,Cancelled
1991,U088,2025-04-14,P101,Fashion,Sunglasses,4,83.78,Debit Card,Processing
1992,U040,2025-04-21,P969,Kitchen,Blender,1,31.28,Debit Card,Processing
1993,U115,2025-04-15,P171,Electronics,USB-C Cable,1,36.03,UPI,Delivered
1994,U070,2025-04-20,P673,Kitchen,Microwave,2,47.55,Debit Card,Delivered
1995,U043,2025-04-26,P126,Fashion,Jeans,5,90.67,PayPal,Processing
1996,U039,2025-04-16,P860,Kitchen,Microwave,1,51.1,Debit Card,Processing
1997,U132,2025-04-18,P126,Fashion,T-Shirt,5,98.35,Credit Card,Processing
1998,U193,2025-04-17,P651,Books,Clean Code,1,28.02,Credit Card,Processing
1999,U150,2025-04-22,P900,Kitchen,Toaster,2,33.72,PayPal,Cancelled
2000,U010,2025-04-18,P870,Kitchen,Toaster,3,84.03,Debit Card,Cancelled
